Year,Country,Gold,Silver,Bronze,Total,Rank,NumMedals,Country Code,Pop,locCity
2000,Syrian Arab Republic,0,0,0,0,0,918,SYR,16371208,Sydney
2000,Tajikistan,0,0,0,0,0,918,TJK,6186152,Sydney
2000,Tanzania,0,0,0,0,0,918,TZA,34020512,Sydney
2000,Thailand,1,0,2,3,56,918,THA,62343379,Sydney
2000,Timor-Leste,0,0,0,0,0,918,TMP,853585,Sydney
2000,Togo,0,0,0,0,0,918,TGO,4864753,Sydney
2000,Tonga,0,0,0,0,0,918,TON,97962,Sydney
2000,Trinidad and Tobago,0,1,1,2,59,918,TTO,1267980,Sydney
2000,Tunisia,0,0,0,0,0,918,TUN,9563500,Sydney
2000,Turkey,3,0,2,5,35,918,TUR,63174483,Sydney
2000,Turkmenistan,0,0,0,0,0,918,TKM,4501419,Sydney
2000,Turks and Caicos Islands,0,0,0,0,0,918,TCA,18876,Sydney
2000,Tuvalu,0,0,0,0,0,918,TUV,9419,Sydney
2000,Uganda,0,0,0,0,0,918,UGA,24275641,Sydney
2000,Ukraine,3,10,10,23,13,918,UKR,49175848,Sydney
2000,United Arab Emirates,0,0,0,0,0,918,ARE,3026352,Sydney
2000,England,11,10,7,28,9,918,GBR,58892514,Sydney
2000,United States,37,24,32,93,1,918,USA,282162411,Sydney
2000,Uruguay,0,1,0,1,68,918,URY,3320841,Sydney
2000,Uzbekistan,1,1,2,4,45,918,UZB,24650400,Sydney
2000,Vanuatu,0,0,0,0,0,918,VUT,185058,Sydney
2000,"Venezuela, RB",0,0,0,0,0,918,VEN,24407553,Sydney
2000,Vietnam,0,1,0,1,67,918,VNM,77630900,Sydney
2000,Virgin Islands (U.S.),0,0,0,0,0,918,VIR,108639,Sydney
2000,West Bank and Gaza,0,0,0,0,0,918,WBG,2922153,Sydney
2000,"Yemen, Rep.",0,0,0,0,0,918,YEM,17522537,Sydney
2000,Zambia,0,0,0,0,0,918,ZMB,10100981,Sydney
2000,Zimbabwe,0,0,0,0,0,918,ZWE,12503652,Sydney
2004,Afghanistan,0,0,0,0,0,920,AFG,24018682,Athina
2004,Albania,0,0,0,0,0,920,ALB,3216197,Athina
2004,Algeria,0,0,0,0,0,920,DZA,33461345,Athina
2004,American Samoa,0,0,0,0,0,920,ASM,59262,Athina
2004,Andorra,0,0,0,0,0,920,ADO,79060,Athina
2004,Angola,0,0,0,0,0,920,AGO,15976715,Athina
2004,Antigua and Barbuda,0,0,0,0,0,920,ATG,81718,Athina
2004,Argentina,2,0,4,6,35,920,ARG,38308779,Athina
2004,Armenia,0,0,0,0,0,920,ARM,3025652,Athina
2004,Aruba,0,0,0,0,0,920,ABW,98742,Athina
2004,Australia,17,16,17,50,4,920,AUS,20127400,Athina
2004,Austria,2,4,1,7,29,920,AUT,8171966,Athina
2004,Azerbaijan,1,0,4,5,44,920,AZE,8306500,Athina
2004,"Bahamas, The",1,0,1,2,58,920,BHS,322400,Athina
2004,Bahrain,0,0,0,0,0,920,BHR,820505,Athina
2004,Bangladesh,0,0,0,0,0,920,BGD,141235035,Athina
2004,Barbados,0,0,0,0,0,920,BRB,272205,Athina
2004,Belarus,2,5,6,13,18,920,BLR,9730000,Athina
2004,Belgium,1,0,2,3,55,920,BEL,10421137,Athina
2004,Belize,0,0,0,0,0,920,BLZ,265040,Athina
2004,Benin,0,0,0,0,0,920,BEN,7922796,Athina
2004,Bermuda,0,0,0,0,0,920,BMU,63740,Athina
2004,Bhutan,0,0,0,0,0,920,BTN,633893,Athina
2004,Bolivia,0,0,0,0,0,920,BOL,9187610,Athina
2004,Bosnia and Herzegovina,0,0,0,0,0,920,BIH,3886723,Athina
2004,Botswana,0,0,0,0,0,920,BWA,1854739,Athina
2004,Brazil,5,2,3,10,22,920,BRA,184010283,Athina
2004,Brunei Darussalam,0,0,0,0,0,920,BRN,360797,Athina
2004,Bulgaria,2,1,9,12,20,920,BGR,7781161,Athina
2004,Burkina Faso,0,0,0,0,0,920,BFA,13034258,Athina
2004,Burundi,0,0,0,0,0,920,BDI,7510771,Athina
2004,Cambodia,0,0,0,0,0,920,KHM,13149386,Athina
2004,Cameroon,1,0,0,1,66,920,CMR,17674960,Athina
2004,Canada,3,6,3,12,19,920,CAN,31995000,Athina
2004,Cape Verde,0,0,0,0,0,920,CPV,473577,Athina
2004,Cayman Islands,0,0,0,0,0,920,CYM,47299,Athina
2004,Central African Republic,0,0,0,0,0,920,CAF,3893595,Athina
2004,Chad,0,0,0,0,0,920,TCD,9665024,Athina
2004,Channel Islands,0,0,0,0,0,920,CHI,153174,Athina
2004,Chile,2,0,1,3,52,920,CHL,16168241,Athina
2004,China,32,17,14,63,3,920,CHN,1296075000,Athina
2004,Colombia,0,0,2,2,64,920,COL,42527623,Athina
2004,Comoros,0,0,0,0,0,920,COM,585389,Athina
2004,"Congo, Dem. Rep.",0,0,0,0,0,920,ZAR,52487293,Athina
2004,"Congo, Rep.",0,0,0,0,0,920,COG,3448868,Athina
2004,Costa Rica,0,0,0,0,0,920,CRI,4246336,Athina
2004,Cote d'Ivoire,0,0,0,0,0,920,CIV,17144325,Athina
2004,Croatia,1,2,2,5,41,920,HRV,4439000,Athina
2004,Cuba,9,7,11,27,11,920,CUB,11273363,Athina
2004,Curacao,0,0,0,0,0,920,CUW,131591,Athina
2004,Cyprus,0,0,0,0,0,920,CYP,1015820,Athina
2004,Czech Republic,1,3,5,9,24,920,CZE,10216016,Athina
2004,Denmark,2,1,5,8,26,920,DNK,5404523,Athina
2004,Djibouti,0,0,0,0,0,920,DJI,765776,Athina
2004,Dominica,0,0,0,0,0,920,DMA,70325,Athina
2004,Dominican Republic,1,0,0,1,65,920,DOM,9207389,Athina
2004,Ecuador,0,0,0,0,0,920,ECU,13529091,Athina
2004,"Egypt, Arab Rep.",1,1,3,5,43,920,EGY,70591288,Athina
2004,El Salvador,0,0,0,0,0,920,SLV,6050297,Athina
2004,Equatorial Guinea,0,0,0,0,0,920,GNQ,585983,Athina
2004,Eritrea,0,0,1,1,71,920,ERI,4665522,Athina
2004,Estonia,0,1,2,3,57,920,EST,1349290,Athina
2004,Ethiopia,2,3,2,7,30,920,ETH,74066147,Athina
2004,Faeroe Islands,0,0,0,0,0,920,FRO,48782,Athina
2004,Fiji,0,0,0,0,0,920,FJI,818995,Athina
2004,Finland,0,2,0,2,61,920,FIN,5228172,Athina
2004,France,11,9,13,33,7,920,FRA,62702121,Athina
2004,French Polynesia,0,0,0,0,0,920,PYF,251811,Athina
2004,Gabon,0,0,0,0,0,920,GAB,1347125,Athina
2004,"Gambia, The",0,0,0,0,0,920,GMB,1391934,Athina
2004,Georgia,2,2,0,4,46,920,GEO,4318300,Athina
2004,Germany,13,16,20,49,5,920,DEU,82516260,Athina
2004,Ghana,0,0,0,0,0,920,GHA,20835514,Athina
2004,Greece,6,6,4,16,17,920,GRC,11061701,Athina
2004,Greenland,0,0,0,0,0,920,GRL,56911,Athina
2004,Grenada,0,0,0,0,0,920,GRD,102655,Athina
2004,Guam,0,0,0,0,0,920,GUM,158194,Athina
2004,Guatemala,0,0,0,0,0,920,GTM,12367800,Athina
2004,Guinea,0,0,0,0,0,920,GIN,9379621,Athina
2004,Guinea-Bissau,0,0,0,0,0,920,GNB,1390791,Athina
2004,Guyana,0,0,0,0,0,920,GUY,756939,Athina
2004,Haiti,0,0,0,0,0,920,HTI,9129933,Athina
2004,Honduras,0,0,0,0,0,920,HND,6762426,Athina
2004,"Hong Kong SAR, China",0,1,0,1,69,920,HKG,6783500,Athina
2004,Hungary,8,6,3,17,16,920,HUN,10107146,Athina
2004,Iceland,0,0,0,0,0,920,ISL,292074,Athina
2004,India,0,1,0,1,70,920,IND,1110626108,Athina
2004,Indonesia,1,1,2,4,47,920,IDN,221293797,Athina
2004,"Iran, Islamic Rep.",2,2,2,6,34,920,IRN,69342126,Athina
2004,Iraq,0,0,0,0,0,920,IRQ,26673536,Athina
2004,Ireland,0,0,0,0,0,920,IRL,4070262,Athina
2004,Isle of Man,0,0,0,0,0,920,IMY,79658,Athina
2004,Israel,1,0,1,2,59,920,ISR,6809000,Athina
2004,Italy,10,11,11,32,8,920,ITA,58175310,Athina
2004,Jamaica,2,1,2,5,39,920,JAM,2638100,Athina
2004,Japan,16,9,12,37,6,920,JPN,127761000,Athina
2004,Jordan,0,0,0,0,0,920,JOR,5290000,Athina
2004,Kazakhstan,1,4,3,8,27,920,KAZ,15012984,Athina
2004,Kenya,1,4,2,7,31,920,KEN,34834606,Athina
2004,Kiribati,0,0,0,0,0,920,KIR,88936,Athina
2004,"Korea, Dem. Rep.",0,4,1,5,45,920,PRK,23639303,Athina
2004,"Korea, Rep.",9,12,9,30,9,920,KOR,48039000,Athina
2004,Kosovo,0,0,0,0,0,920,KSV,1704622,Athina
2004,Kuwait,0,0,0,0,0,920,KWT,2196466,Athina
2004,Kyrgyz Republic,0,0,0,0,0,920,KGZ,5104700,Athina
2004,Lao PDR,0,0,0,0,0,920,LAO,5699112,Athina
2004,Latvia,0,4,0,4,48,920,LVA,2312819,Athina
2004,Lebanon,0,0,0,0,0,920,LBN,3853582,Athina
2004,Lesotho,0,0,0,0,0,920,LSO,1912022,Athina
2004,Liberia,0,0,0,0,0,920,LBR,3184643,Athina
2004,Libya,0,0,0,0,0,920,LBY,5507000,Athina
2004,Liechtenstein,0,0,0,0,0,920,LIE,34445,Athina
2004,Lithuania,1,2,0,3,53,920,LTU,3435591,Athina
2004,Luxembourg,0,0,0,0,0,920,LUX,458095,Athina
2004,"Macao SAR, China",0,0,0,0,0,920,MAC,458542,Athina
2004,"Macedonia, FYR",0,0,0,0,0,920,MKD,2085728,Athina
2004,Madagascar,0,0,0,0,0,920,MDG,17763367,Athina
2004,Malawi,0,0,0,0,0,920,MWI,12569091,Athina
2004,Malaysia,0,0,0,0,0,920,MYS,25365089,Athina
2004,Maldives,0,0,0,0,0,920,MDV,292505,Athina
2004,Mali,0,0,0,0,0,920,MLI,11572936,Athina
2004,Malta,0,0,0,0,0,920,MLT,401268,Athina
2004,Marshall Islands,0,0,0,0,0,920,MHL,52074,Athina
2004,Mauritania,0,0,0,0,0,920,MRT,3055425,Athina
2004,Mauritius,0,0,0,0,0,920,MUS,1233386,Athina
2004,Mexico,0,3,1,4,49,920,MEX,109381550,Athina
2004,"Micronesia, Fed. Sts.",0,0,0,0,0,920,FSM,106575,Athina
2004,Moldova,0,0,0,0,0,920,MDA,3603934,Athina
2004,Monaco,0,0,0,0,0,920,MCO,33346,Athina
2004,Mongolia,0,0,1,1,73,920,MNG,2496248,Athina
2004,Montenegro,0,0,0,0,0,920,MNE,614670,Athina
2004,Morocco,2,1,0,3,51,920,MAR,29855820,Athina
2004,Mozambique,0,0,0,0,0,920,MOZ,20438827,Athina
2004,Myanmar,0,0,0,0,0,920,MMR,49875169,Athina
2004,Namibia,0,0,0,0,0,920,NAM,2003320,Athina
2004,Nepal,0,0,0,0,0,920,NPL,24921910,Athina
2004,Netherlands,4,9,9,22,13,920,NLD,16281779,Athina
2004,New Caledonia,0,0,0,0,0,920,NCL,230068,Athina
2004,New Zealand,3,2,0,5,37,920,NZL,4087500,Athina
2004,Nicaragua,0,0,0,0,0,920,NIC,5386299,Athina
2004,Niger,0,0,0,0,0,920,NER,12708897,Athina
2004,Nigeria,0,0,2,2,62,920,NGA,135999250,Athina
2004,Northern Mariana Islands,0,0,0,0,0,920,MNP,66143,Athina
2004,Norway,5,0,1,6,32,920,NOR,4591910,Athina
2004,Oman,0,0,0,0,0,920,OMN,2464001,Athina
2004,Pakistan,0,0,0,0,0,920,PAK,155151394,Athina
2004,Palau,0,0,0,0,0,920,PLW,19805,Athina
2004,Panama,0,0,0,0,0,920,PAN,3303335,Athina
2004,Papua New Guinea,0,0,0,0,0,920,PNG,5948461,Athina
2004,Paraguay,0,1,0,1,68,920,PRY,5793330,Athina
2004,Peru,0,0,0,0,0,920,PER,27403845,Athina
2004,Philippines,0,0,0,0,0,920,PHL,84231329,Athina
2004,Poland,3,2,5,10,23,920,POL,38182222,Athina
2004,Portugal,0,2,1,3,56,920,PRT,10501970,Athina
2004,Puerto Rico,0,0,0,0,0,920,PRI,3826878,Athina
2004,Qatar,0,0,0,0,0,920,QAT,720383,Athina
2004,Romania,8,5,6,19,15,920,ROM,21684890,Athina
2004,Russia,28,26,36,90,2,920,RUS,143849574,Athina
2004,Rwanda,0,0,0,0,0,920,RWA,9254379,Athina
2004,Samoa,0,0,0,0,0,920,WSM,178794,Athina
2004,San Marino,0,0,0,0,0,920,SMR,29290,Athina
2004,Sao Tome and Principe,0,0,0,0,0,920,STP,150842,Athina
2004,Saudi Arabia,0,0,0,0,0,920,SAU,23839231,Athina
2004,Senegal,0,0,0,0,0,920,SEN,10967568,Athina
2004,Serbia,0,0,0,0,0,920,SRB,7463157,Athina
2004,Seychelles,0,0,0,0,0,920,SYC,82500,Athina
2004,Sierra Leone,0,0,0,0,0,920,SLE,4928175,Athina
2004,Singapore,0,0,0,0,0,920,SGP,4166700,Athina
2004,Sint Maarten (Dutch part),0,0,0,0,0,920,SXM,35318,Athina
2004,Slovak Republic,2,2,2,6,33,920,SVK,5382438,Athina
2004,Slovenia,0,1,3,4,50,920,SVN,1997012,Athina
2004,Solomon Islands,0,0,0,0,0,920,SLB,457827,Athina
2004,Somalia,0,0,0,0,0,920,SOM,8249965,Athina
2004,South Africa,1,3,2,6,36,920,ZAF,46664771,Athina
2004,South Sudan,0,0,0,0,0,920,SSD,7730180,Athina
2004,Spain,3,11,6,20,14,920,ESP,42691689,Athina
2004,Sri Lanka,0,0,0,0,0,920,LKA,19435000,Athina
2004,St. Kitts and Nevis,0,0,0,0,0,920,KNA,48421,Athina
2004,St. Lucia,0,0,0,0,0,920,LCA,163460,Athina
2004,St. Martin (French part),0,0,0,0,0,920,MAF,27514,Athina
2004,St. Vincent and the Grenadines,0,0,0,0,0,920,VCT,108562,Athina
2004,Sudan,0,0,0,0,0,920,SDN,30778572,Athina
2004,Suriname,0,0,0,0,0,920,SUR,493394,Athina
2004,Swaziland,0,0,0,0,0,920,SWZ,1094758,Athina
2004,Sweden,4,2,1,7,28,920,SWE,8993531,Athina
2004,Switzerland,1,1,3,5,42,920,CHE,7389625,Athina
2004,Syrian Arab Republic,0,0,1,1,74,920,SYR,17676012,Athina
2004,Tajikistan,0,0,0,0,0,920,TJK,6663929,Athina
2004,Tanzania,0,0,0,0,0,920,TZA,37765139,Athina
2004,Thailand,3,1,4,8,25,920,THA,65087400,Athina
2004,Timor-Leste,0,0,0,0,0,920,TMP,966987,Athina
2004,Togo,0,0,0,0,0,920,TGO,5397851,Athina
2004,Tonga,0,0,0,0,0,920,TON,100319,Athina
2004,Trinidad and Tobago,0,0,1,1,72,920,TTO,1290379,Athina
2004,Tunisia,0,0,0,0,0,920,TUN,9932400,Athina
2004,Turkey,3,3,5,11,21,920,TUR,66845635,Athina
2004,Turkmenistan,0,0,0,0,0,920,TKM,4696876,Athina
2004,Turks and Caicos Islands,0,0,0,0,0,920,TCA,25025,Athina
2004,Tuvalu,0,0,0,0,0,920,TUV,9646,Athina
2004,Uganda,0,0,0,0,0,920,UGA,27766986,Athina
2004,Ukraine,8,5,9,22,12,920,UKR,47451600,Athina
2004,United Arab Emirates,1,0,0,1,67,920,ARE,3658658,Athina
2004,England,9,9,12,30,10,920,GBR,59867866,Athina
2004,United States,36,39,26,101,1,920,USA,292805298,Athina
2004,Uruguay,0,0,0,0,0,920,URY,3323822,Athina
2004,Uzbekistan,2,1,2,5,40,920,UZB,25864350,Athina
2004,Vanuatu,0,0,0,0,0,920,VUT,204135,Athina
2004,"Venezuela, RB",0,0,2,2,63,920,VEN,26261326,Athina
2004,Vietnam,0,0,0,0,0,920,VNM,81437700,Athina
2004,Virgin Islands (U.S.),0,0,0,0,0,920,VIR,107950,Athina
2004,West Bank and Gaza,0,0,0,0,0,920,WBG,3236626,Athina
2004,"Yemen, Rep.",0,0,0,0,0,920,YEM,19612696,Athina
2004,Zambia,0,0,0,0,0,920,ZMB,11174650,Athina
2004,Zimbabwe,1,1,1,3,54,920,ZWE,12693047,Athina
2008,Afghanistan,0,0,1,1,82,954,AFG,27032197,Beijing
2008,Albania,0,0,0,0,0,954,ALB,3156608,Beijing
2008,Algeria,0,1,1,2,64,954,DZA,35725377,Beijing
2008,American Samoa,0,0,0,0,0,954,ASM,57053,Beijing
2008,Andorra,0,0,0,0,0,954,ADO,79969,Beijing
2008,Angola,0,0,0,0,0,954,AGO,18314441,Beijing
2008,Antigua and Barbuda,0,0,0,0,0,954,ATG,85349,Beijing
2008,Argentina,2,0,4,6,35,954,ARG,39676083,Beijing
2008,Armenia,0,0,6,6,37,954,ARM,2977488,Beijing
2008,Aruba,0,0,0,0,0,954,ABW,101344,Beijing
2008,Australia,14,15,17,46,5,954,AUS,21384400,Beijing
2008,Austria,0,1,2,3,56,954,AUT,8336926,Beijing
2008,Azerbaijan,1,2,4,7,30,954,AZE,8763400,Beijing
2008,"Bahamas, The",0,1,1,2,67,954,BHS,348340,Beijing
2008,Bahrain,0,0,0,0,0,954,BHR,1116038,Beijing
2008,Bangladesh,0,0,0,0,0,954,BGD,147969967,Beijing
2008,Barbados,0,0,0,0,0,954,BRB,277634,Beijing
2008,Belarus,4,5,10,19,13,954,BLR,9528000,Beijing
2008,Belgium,1,1,0,2,59,954,BEL,10709973,Beijing
2008,Belize,0,0,0,0,0,954,BLZ,293544,Beijing
2008,Benin,0,0,0,0,0,954,BEN,8973293,Beijing
2008,Bermuda,0,0,0,0,0,954,BMU,65273,Beijing
2008,Bhutan,0,0,0,0,0,954,BTN,692159,Beijing
2008,Bolivia,0,0,0,0,0,954,BOL,9834098,Beijing
2008,Bosnia and Herzegovina,0,0,0,0,0,954,BIH,3861201,Beijing
2008,Botswana,0,0,0,0,0,954,BWA,1933719,Beijing
2008,Brazil,3,4,8,15,17,954,BRA,191765567,Beijing
2008,Brunei Darussalam,0,0,0,0,0,954,BRN,388017,Beijing
2008,Bulgaria,1,1,3,5,40,954,BGR,7623395,Beijing
2008,Burkina Faso,0,0,0,0,0,954,BFA,14659646,Beijing
2008,Burundi,0,0,0,0,0,954,BDI,8624280,Beijing
2008,Cambodia,0,0,0,0,0,954,KHM,13940518,Beijing
2008,Cameroon,1,0,0,1,70,954,CMR,19595026,Beijing
2008,Canada,3,9,6,18,15,954,CAN,33317662,Beijing
2008,Cape Verde,0,0,0,0,0,954,CPV,484651,Beijing
2008,Cayman Islands,0,0,0,0,0,954,CYM,52912,Beijing
2008,Central African Republic,0,0,0,0,0,954,CAF,4185106,Beijing
2008,Chad,0,0,0,0,0,954,TCD,11030628,Beijing
2008,Channel Islands,0,0,0,0,0,954,CHI,157554,Beijing
2008,Chile,0,1,0,1,78,954,CHL,16831184,Beijing
2008,China,51,21,28,100,2,954,CHN,1324655000,Beijing
2008,Colombia,0,1,1,2,65,954,COL,45153037,Beijing
2008,Comoros,0,0,0,0,0,954,COM,649291,Beijing
2008,"Congo, Dem. Rep.",0,0,0,0,0,954,ZAR,58819038,Beijing
2008,"Congo, Rep.",0,0,0,0,0,954,COG,3876475,Beijing
2008,Costa Rica,0,0,0,0,0,954,CRI,4532711,Beijing
2008,Cote d'Ivoire,0,0,0,0,0,954,CIV,18260044,Beijing
2008,Croatia,0,2,3,5,42,954,HRV,4434000,Beijing
2008,Cuba,2,11,11,24,12,954,CUB,11296355,Beijing
2008,Curacao,0,0,0,0,0,954,CUW,141279,Beijing
2008,Cyprus,0,0,0,0,0,954,CYP,1077089,Beijing
2008,Czech Republic,3,3,0,6,31,954,CZE,10424336,Beijing
2008,Denmark,2,2,3,7,28,954,DNK,5493621,Beijing
2008,Djibouti,0,0,0,0,0,954,DJI,810100,Beijing
2008,Dominica,0,0,0,0,0,954,DMA,70883,Beijing
2008,Dominican Republic,1,1,0,2,60,954,DOM,9750195,Beijing
2008,Ecuador,0,1,0,1,74,954,ECU,14512402,Beijing
2008,"Egypt, Arab Rep.",0,0,1,1,80,954,EGY,75491922,Beijing
2008,El Salvador,0,0,0,0,0,954,SLV,6151776,Beijing
2008,Equatorial Guinea,0,0,0,0,0,954,GNQ,658025,Beijing
2008,Eritrea,0,0,0,0,0,954,ERI,5382163,Beijing
2008,Estonia,1,1,0,2,58,954,EST,1340675,Beijing
2008,Ethiopia,4,1,2,7,27,954,ETH,82621190,Beijing
2008,Faeroe Islands,0,0,0,0,0,954,FRO,49601,Beijing
2008,Fiji,0,0,0,0,0,954,FJI,843851,Beijing
2008,Finland,1,1,2,4,47,954,FIN,5313399,Beijing
2008,France,7,16,18,41,7,954,FRA,64371099,Beijing
2008,French Polynesia,0,0,0,0,0,954,PYF,262877,Beijing
2008,Gabon,0,0,0,0,0,954,GAB,1482843,Beijing
2008,"Gambia, The",0,0,0,0,0,954,GMB,1577984,Beijing
2008,Georgia,3,0,3,6,33,954,GEO,4383800,Beijing
2008,Germany,16,10,15,41,6,954,DEU,82110097,Beijing
2008,Ghana,0,0,0,0,0,954,GHA,23110139,Beijing
2008,Greece,0,2,2,4,48,954,GRC,11237094,Beijing
2008,Greenland,0,0,0,0,0,954,GRL,56328,Beijing
2008,Grenada,0,0,0,0,0,954,GRD,103932,Beijing
2008,Guam,0,0,0,0,0,954,GUM,158310,Beijing
2008,Guatemala,0,0,0,0,0,954,GTM,13648307,Beijing
2008,Guinea,0,0,0,0,0,954,GIN,10314678,Beijing
2008,Guinea-Bissau,0,0,0,0,0,954,GNB,1516920,Beijing
2008,Guyana,0,0,0,0,0,954,GUY,775739,Beijing
2008,Haiti,0,0,0,0,0,954,HTI,9638255,Beijing
2008,Honduras,0,0,0,0,0,954,HND,7322368,Beijing
2008,"Hong Kong SAR, China",0,0,0,0,0,954,HKG,6957800,Beijing
2008,Hungary,3,5,2,10,22,954,HUN,10038188,Beijing
2008,Iceland,0,1,0,1,77,954,ISL,317414,Beijing
2008,India,1,0,2,3,53,954,IND,1174662334,Beijing
2008,Indonesia,1,1,3,5,39,954,IDN,234243489,Beijing
2008,"Iran, Islamic Rep.",1,0,1,2,61,954,IRN,72660887,Beijing
2008,Iraq,0,0,0,0,0,954,IRQ,29429829,Beijing
2008,Ireland,0,1,2,3,55,954,IRL,4425683,Beijing
2008,Isle of Man,0,0,0,0,0,954,IMY,82561,Beijing
2008,Israel,0,0,1,1,81,954,ISR,7308800,Beijing
2008,Italy,8,9,10,27,9,954,ITA,59832179,Beijing
2008,Jamaica,6,3,2,11,20,954,JAM,2687200,Beijing
2008,Japan,9,6,10,25,11,954,JPN,127704040,Beijing
2008,Jordan,0,0,0,0,0,954,JOR,5786000,Beijing
2008,Kazakhstan,2,4,7,13,19,954,KAZ,15673999,Beijing
2008,Kenya,6,4,4,14,18,954,KEN,38773277,Beijing
2008,Kiribati,0,0,0,0,0,954,KIR,94832,Beijing
2008,"Korea, Dem. Rep.",2,1,3,6,34,954,PRK,24243894,Beijing
2008,"Korea, Rep.",13,10,8,31,8,954,KOR,48949000,Beijing
2008,Kosovo,0,0,0,0,0,954,KSV,1747383,Beijing
2008,Kuwait,0,0,0,0,0,954,KWT,2702221,Beijing
2008,Kyrgyz Republic,0,1,1,2,66,954,KGZ,5318700,Beijing
2008,Lao PDR,0,0,0,0,0,954,LAO,6139127,Beijing
2008,Latvia,1,1,1,3,52,954,LVA,2266094,Beijing
2008,Lebanon,0,0,0,0,0,954,LBN,4186088,Beijing
2008,Lesotho,0,0,0,0,0,954,LSO,1972199,Beijing
2008,Liberia,0,0,0,0,0,954,LBR,3672714,Beijing
2008,Libya,0,0,0,0,0,954,LBY,5876805,Beijing
2008,Liechtenstein,0,0,0,0,0,954,LIE,35582,Beijing
2008,Lithuania,0,2,3,5,43,954,LTU,3358115,Beijing
2008,Luxembourg,0,0,0,0,0,954,LUX,488650,Beijing
2008,"Macao SAR, China",0,0,0,0,0,954,MAC,507528,Beijing
2008,"Macedonia, FYR",0,0,0,0,0,954,MKD,2098769,Beijing
2008,Madagascar,0,0,0,0,0,954,MDG,19926785,Beijing
2008,Malawi,0,0,0,0,0,954,MWI,14138207,Beijing
2008,Malaysia,0,1,0,1,76,954,MYS,27302348,Beijing
2008,Maldives,0,0,0,0,0,954,MDV,313843,Beijing
2008,Mali,0,0,0,0,0,954,MLI,13138299,Beijing
2008,Malta,0,0,0,0,0,954,MLT,411950,Beijing
2008,Marshall Islands,0,0,0,0,0,954,MHL,52245,Beijing
2008,Mauritania,0,0,0,0,0,954,MRT,3422901,Beijing
2008,Mauritius,0,0,1,1,84,954,MUS,1268565,Beijing
2008,Mexico,2,0,1,3,51,954,MEX,114968039,Beijing
2008,"Micronesia, Fed. Sts.",0,0,0,0,0,954,FSM,104498,Beijing
2008,Moldova,0,0,1,1,85,954,MDA,3570107,Beijing
2008,Monaco,0,0,0,0,0,954,MCO,35686,Beijing
2008,Mongolia,2,2,0,4,45,954,MNG,2632834,Beijing
2008,Montenegro,0,0,0,0,0,954,MNE,618649,Beijing
2008,Morocco,0,1,1,2,68,954,MAR,30955151,Beijing
2008,Mozambique,0,0,0,0,0,954,MOZ,22762525,Beijing
2008,Myanmar,0,0,0,0,0,954,MMR,51174018,Beijing
2008,Namibia,0,0,0,0,0,954,NAM,2110791,Beijing
2008,Nepal,0,0,0,0,0,954,NPL,26249412,Beijing
2008,Netherlands,7,5,4,16,16,954,NLD,16445593,Beijing
2008,New Caledonia,0,0,0,0,0,954,NCL,243985,Beijing
2008,New Zealand,3,2,4,9,24,954,NZL,4268900,Beijing
2008,Nicaragua,0,0,0,0,0,954,NIC,5667983,Beijing
2008,Niger,0,0,0,0,0,954,NER,14737895,Beijing
2008,Nigeria,0,1,3,4,49,954,NGA,151208080,Beijing
2008,Northern Mariana Islands,0,0,0,0,0,954,MNP,57345,Beijing
2008,Norway,3,5,1,9,23,954,NOR,4768212,Beijing
2008,Oman,0,0,0,0,0,954,OMN,2593523,Beijing
2008,Pakistan,0,0,0,0,0,954,PAK,167008083,Beijing
2008,Palau,0,0,0,0,0,954,PLW,20228,Beijing
2008,Panama,1,0,0,1,69,954,PAN,3553480,Beijing
2008,Papua New Guinea,0,0,0,0,0,954,PNG,6550877,Beijing
2008,Paraguay,0,0,0,0,0,954,PRY,6236005,Beijing
2008,Peru,0,0,0,0,0,954,PER,28625628,Beijing
2008,Philippines,0,0,0,0,0,954,PHL,90371287,Beijing
2008,Poland,3,6,1,10,21,954,POL,38125759,Beijing
2008,Portugal,1,1,0,2,57,954,PRT,10622413,Beijing
2008,Puerto Rico,0,0,0,0,0,954,PRI,3760866,Beijing
2008,Qatar,0,0,0,0,0,954,QAT,1359114,Beijing
2008,Romania,4,1,3,8,25,954,ROM,21513622,Beijing
2008,Russia,23,21,29,73,3,954,RUS,141950000,Beijing
2008,Rwanda,0,0,0,0,0,954,RWA,10222961,Beijing
2008,Samoa,0,0,0,0,0,954,WSM,183444,Beijing
2008,San Marino,0,0,0,0,0,954,SMR,30549,Beijing
2008,Sao Tome and Principe,0,0,0,0,0,954,STP,168253,Beijing
2008,Saudi Arabia,0,0,0,0,0,954,SAU,26366358,Beijing
2008,Senegal,0,0,0,0,0,954,SEN,12238791,Beijing
2008,Serbia,0,1,2,3,54,954,SRB,7350221,Beijing
2008,Seychelles,0,0,0,0,0,954,SYC,86956,Beijing
2008,Sierra Leone,0,0,0,0,0,954,SLE,5532139,Beijing
2008,Singapore,0,1,0,1,79,954,SGP,4839400,Beijing
2008,Sint Maarten (Dutch part),0,0,0,0,0,954,SXM,40459,Beijing
2008,Slovak Republic,3,2,1,6,32,954,SVK,5406626,Beijing
2008,Slovenia,1,2,2,5,38,954,SVN,2021316,Beijing
2008,Solomon Islands,0,0,0,0,0,954,SLB,503541,Beijing
